# x y z r p longitude latitude
1.55200000e+06 1.29920000e+06 -2.83410000e+06 3.48270000e+06 1.70690000e+09 6.96964993e-01 -9.50601401e-01
-1.34700000e+06 1.08520000e+06 -2.50150000e+06 3.04130000e+06 7.87480000e+09 2.46342082e+00 -9.65810416e-01
-1.13800000e+06 1.16590000e+06 -2.99790000e+06 3.41200000e+06 2.65620000e+09 2.34408518e+00 -1.07299436e+00
-8.00000000e+05 1.57280000e+06 -2.75790000e+06 3.27410000e+06 7.52350000e+09 2.04133758e+00 -1.00160735e+00
-9.23000000e+05 1.14120000e+06 -3.15270000e+06 3.47760000e+06 6.87570000e+08 2.25087878e+00 -1.13509317e+00
-5.20000000e+04 1.36220000e+06 -2.88270000e+06 3.18880000e+06 5.95060000e+09 1.60895134e+00 -1.12905309e+00
2.62000000e+05 1.00870000e+06 -2.65740000e+06 2.85450000e+06 1.25390000e+10 1.31667158e+00 -1.19700906e+00
3.47000000e+05 9.82200000e+05 -2.94000000e+06 3.11910000e+06 6.92500000e+09 1.23119486e+00 -1.23027173e+00
6.44000000e+05 9.78500000e+05 -3.01760000e+06 3.23700000e+06 5.13410000e+09 9.88712915e-01 -1.20050289e+00
8.56000000e+05 1.24260000e+06 -3.07840000e+06 3.42830000e+06 2.85250000e+09 9.67573751e-01 -1.11506126e+00
6.63000000e+05 1.13740000e+06 -3.24280000e+06 3.49990000e+06 1.68930000e+09 1.04303900e+00 -1.18511080e+00
1.37500000e+06 1.12150000e+06 -2.90250000e+06 3.40190000e+06 3.09330000e+09 6.84202855e-01 -1.02208940e+00
-1.30200000e+06 1.03490000e+06 -2.78940000e+06 3.24760000e+06 7.28010000e+09 2.46999736e+00 -1.03313981e+00
8.60000000e+04 1.88600000e+06 -2.94490000e+06 3.49810000e+06 2.64900000e+08 1.52522874e+00 -1.00071486e+00
-3.11000000e+05 1.73920000e+06 -3.03200000e+06 3.50920000e+06 7.97770000e+08 1.74774398e+00 -1.04318982e+00
1.24000000e+05 1.19350000e+06 -3.14730000e+06 3.36830000e+06 4.43120000e+09 1.46727165e+00 -1.20653806e+00
3.04000000e+05 7.50900000e+05 -3.38360000e+06 3.47930000e+06 1.26050000e+09 1.18611805e+00 -1.33571099e+00
3.57000000e+05 1.42790000e+06 -3.07240000e+06 3.40680000e+06 3.48080000e+09 1.32580119e+00 -1.12401714e+00
1.02100000e+06 1.54850000e+06 -2.90050000e+06 3.44290000e+06 1.10960000e+09 9.87877792e-01 -1.00183012e+00
-9.84000000e+05 1.43500000e+06 -3.07820000e+06 3.53600000e+06 1.73600000e+09 2.17187008e+00 -1.05628168e+00
2.00000000e+05 9.06800000e+05 -3.16740000e+06 3.30070000e+06 4.07410000e+09 1.35371594e+00 -1.28562912e+00
3.93000000e+05 1.15960000e+06 -3.17020000e+06 3.39850000e+06 2.66970000e+09 1.24403522e+00 -1.20217027e+00
5.55000000e+05 1.60900000e+06 -3.00690000e+06 3.45520000e+06 2.92440000e+09 1.23864109e+00 -1.05571676e+00
5.00000000e+05 1.44880000e+06 -2.76560000e+06 3.16190000e+06 5.25830000e+09 1.23848162e+00 -1.06474215e+00
6.75000000e+05 1.96560000e+06 -2.82440000e+06 3.50670000e+06 1.43410000e+09 1.24000740e+00 -9.36399951e-01
-3.68000000e+05 1.91490000e+06 -2.64160000e+06 3.28340000e+06 6.99390000e+09 1.76065871e+00 -9.34886859e-01
2.88000000e+05 1.67300000e+06 -2.92970000e+06 3.38600000e+06 2.51480000e+09 1.40032134e+00 -1.04562732e+00
-4.11000000e+05 -1.88160000e+06 -2.20390000e+06 2.92690000e+06 1.00740000e+10 -1.78584969e+00 -8.52580472e-01
-3.23000000e+05 -2.44270000e+06 -2.38050000e+06 3.42610000e+06 1.91680000e+09 -1.70226436e+00 -7.68160333e-01
6.20000000e+04 -1.80450000e+06 -2.74390000e+06 3.28470000e+06 7.20240000e+09 -1.53645129e+00 -9.88783486e-01
2.29000000e+05 -2.03860000e+06 -2.67750000e+06 3.37310000e+06 3.73740000e+09 -1.45893328e+00 -9.16999375e-01
9.51000000e+05 -1.98740000e+06 -2.61620000e+06 3.42040000e+06 2.42120000e+09 -1.12448427e+00 -8.70857043e-01
-6.35000000e+05 -1.41390000e+06 -3.10320000e+06 3.46880000e+06 1.28780000e+09 -1.99291187e+00 -1.10754271e+00
-5.69000000e+05 -1.88490000e+06 -2.84420000e+06 3.45920000e+06 2.15900000e+09 -1.86397038e+00 -9.65288622e-01
-5.26000000e+05 -2.10530000e+06 -2.72010000e+06 3.47970000e+06 1.74640000e+09 -1.81562969e+00 -8.97395577e-01
-1.71000000e+05 -2.36430000e+06 -2.59550000e+06 3.51510000e+06 6.88440000e+08 -1.64299646e+00 -8.30673631e-01
4.20000000e+04 -1.50820000e+06 -2.72220000e+06 3.11240000e+06 5.90070000e+09 -1.54295576e+00 -1.06467313e+00
3.83000000e+05 -1.43010000e+06 -2.68270000e+06 3.06410000e+06 9.05520000e+09 -1.30912360e+00 -1.06652392e+00
6.67000000e+05 -1.92580000e+06 -2.66490000e+06 3.35490000e+06 4.84790000e+09 -1.23737726e+00 -9.17904998e-01
7.20000000e+04 -2.27390000e+06 -2.63230000e+06 3.47920000e+06 6.23640000e+08 -1.53914324e+00 -8.58070038e-01
4.17000000e+05 -1.83730000e+06 -2.75730000e+06 3.33950000e+06 4.75830000e+09 -1.34761380e+00 -9.71375539e-01
7.85000000e+05 -2.16870000e+06 -2.54930000e+06 3.43780000e+06 2.30130000e+09 -1.22349963e+00 -8.35377500e-01
-1.27900000e+06 -1.08840000e+06 -2.60780000e+06 3.10180000e+06 6.70470000e+09 -2.43653147e+00 -9.98644138e-01
-9.78000000e+05 -1.67970000e+06 -2.85350000e+06 3.45260000e+06 2.21650000e+09 -2.09805974e+00 -9.72823588e-01
-7.46000000e+05 -1.24120000e+06 -2.89480000e+06 3.23680000e+06 6.63580000e+09 -2.11197376e+00 -1.10695399e+00
-4.77000000e+05 -1.21250000e+06 -3.24550000e+06 3.49730000e+06 0.00000000e+00 -1.94560192e+00 -1.18901277e+00
-1.52000000e+05 -1.90540000e+06 -2.93890000e+06 3.50580000e+06 7.07870000e+08 -1.65040103e+00 -9.94151286e-01
-1.65000000e+05 -1.40220000e+06 -2.50360000e+06 2.87430000e+06 1.24750000e+10 -1.68792990e+00 -1.05729413e+00
-2.19000000e+05 -1.22030000e+06 -3.20330000e+06 3.43490000e+06 1.95750000e+09 -1.74837010e+00 -1.20148028e+00
7.10000000e+04 -1.08560000e+06 -2.98260000e+06 3.17480000e+06 6.21120000e+09 -1.50548772e+00 -1.22105317e+00
5.94000000e+05 -1.57880000e+06 -2.76940000e+06 3.24270000e+06 6.83620000e+09 -1.21094326e+00 -1.02370528e+00
1.75000000e+05 -1.49530000e+06 -3.12300000e+06 3.46700000e+06 1.56420000e+09 -1.45429293e+00 -1.12155945e+00
5.05000000e+05 -1.73240000e+06 -2.99910000e+06 3.50010000e+06 2.46430000e+08 -1.28715295e+00 -1.02915029e+00
7.49000000e+05 -1.79450000e+06 -2.88470000e+06 3.47890000e+06 1.32170000e+09 -1.17539205e+00 -9.77672916e-01
-1.57200000e+06 -1.07230000e+06 -2.56880000e+06 3.19690000e+06 6.60490000e+09 -2.54296456e+00 -9.33199187e-01
-1.60300000e+06 -8.35000000e+05 -2.98790000e+06 3.49210000e+06 5.70690000e+08 -2.66136651e+00 -1.02674162e+00
-1.05400000e+06 -1.23830000e+06 -2.82850000e+06 3.26270000e+06 8.61510000e+09 -2.27596746e+00 -1.04898960e+00
-1.02100000e+06 -1.15750000e+06 -3.11690000e+06 3.47810000e+06 1.43080000e+09 -2.29361850e+00 -1.11101645e+00
3.50000000e+04 -1.69360000e+06 -3.02420000e+06 3.46630000e+06 1.38280000e+09 -1.55013323e+00 -1.06020905e+00
-6.20000000e+04 -1.37350000e+06 -2.96090000e+06 3.26460000e+06 6.19120000e+09 -1.61590586e+00 -1.13603776e+00
4.30000000e+04 -1.00710000e+06 -2.48190000e+06 2.67880000e+06 1.16890000e+10 -1.52812539e+00 -1.18499433e+00
5.60000000e+04 -1.23780000e+06 -3.21010000e+06 3.44100000e+06 2.75670000e+09 -1.52558560e+00 -1.20237599e+00
-1.40000000e+04 -1.22270000e+06 -2.70490000e+06 2.96850000e+06 1.21020000e+10 -1.58224590e+00 -1.14618991e+00
6.96000000e+05 -1.30750000e+06 -2.74440000e+06 3.11860000e+06 9.00560000e+09 -1.08163327e+00 -1.07588380e+00
1.15300000e+06 -1.29560000e+06 -2.74820000e+06 3.24970000e+06 6.36990000e+09 -8.43569818e-01 -1.00783440e+00
1.31400000e+06 -1.36030000e+06 -2.95860000e+06 3.51150000e+06 4.84320000e+08 -8.02709376e-01 -1.00199260e+00
1.89000000e+06 -1.33120000e+06 -2.15610000e+06 3.16120000e+06 5.69890000e+09 -6.13631862e-01 -7.50563721e-01
-1.62300000e+06 -1.25720000e+06 -2.77210000e+06 3.44960000e+06 2.07790000e+09 -2.48252322e+00 -9.33320150e-01
-1.15400000e+06 -9.65000000e+05 -2.83700000e+06 3.21120000e+06 8.02250000e+09 -2.44515211e+00 -1.08321881e+00
-9.65000000e+05 -8.15200000e+05 -2.67800000e+06 2.96100000e+06 8.00090000e+09 -2.44014457e+00 -1.13002811e+00
-6.71000000e+05 -9.61400000e+05 -2.76560000e+06 3.00390000e+06 1.10960000e+10 -2.18013874e+00 -1.16979295e+00
-2.10000000e+05 -1.12480000e+06 -2.93490000e+06 3.15010000e+06 5.84210000e+09 -1.75537120e+00 -1.19902325e+00
1.19000000e+05 -7.50600000e+05 -2.59820000e+06 2.70710000e+06 1.30010000e+10 -1.41356511e+00 -1.28619067e+00
3.46000000e+05 -1.05070000e+06 -3.02010000e+06 3.21630000e+06 7.91970000e+09 -1.25267630e+00 -1.21970584e+00
7.40000000e+05 -1.04640000e+06 -2.64040000e+06 2.93500000e+06 1.02160000e+10 -9.55263445e-01 -1.11891046e+00
9.22000000e+05 -1.14500000e+06 -2.83020000e+06 3.18930000e+06 5.56350000e+09 -8.92868314e-01 -1.09168460e+00
1.64100000e+06 -7.34400000e+05 -2.93710000e+06 3.44370000e+06 1.81260000e+09 -4.20799635e-01 -1.02149746e+00
1.76300000e+06 -1.42410000e+06 -2.62260000e+06 3.46620000e+06 2.37210000e+09 -6.79461334e-01 -8.58129852e-01
1.64700000e+06 -1.27630000e+06 -2.77910000e+06 3.47350000e+06 1.29990000e+09 -6.59262650e-01 -9.27439179e-01
-1.71000000e+06 -1.47230000e+06 -2.66700000e+06 3.49350000e+06 8.03820000e+08 -2.43075044e+00 -8.68588148e-01
-1.56500000e+06 -7.71400000e+05 -2.64440000e+06 3.16820000e+06 6.01580000e+09 -2.68363525e+00 -9.87532474e-01
-1.14200000e+06 -6.89000000e+05 -2.92420000e+06 3.21400000e+06 6.43810000e+09 -2.59873006e+00 -1.14287900e+00
-8.61000000e+05 -7.26100000e+05 -2.96870000e+06 3.17520000e+06 7.46620000e+09 -2.44098848e+00 -1.20815962e+00
-9.15000000e+05 -7.54300000e+05 -2.33290000e+06 2.61700000e+06 1.40360000e+10 -2.45216664e+00 -1.10051442e+00
-4.66000000e+05 -7.91100000e+05 -2.63760000e+06 2.79290000e+06 1.47350000e+10 -2.10312784e+00 -1.23574890e+00
-2.05000000e+05 -8.88500000e+05 -2.52510000e+06 2.68470000e+06 1.67050000e+10 -1.79755408e+00 -1.22425192e+00
5.60000000e+04 -6.53000000e+05 -2.87070000e+06 2.94460000e+06 9.95580000e+09 -1.48524760e+00 -1.34628588e+00
6.75000000e+05 -7.54600000e+05 -2.79860000e+06 2.97610000e+06 9.74780000e+09 -8.41020640e-01 -1.22368169e+00
8.96000000e+05 -8.79500000e+05 -2.94600000e+06 3.20240000e+06 6.90820000e+09 -7.76105274e-01 -1.16791479e+00
1.39500000e+06 -8.59700000e+05 -2.70280000e+06 3.16080000e+06 6.82090000e+09 -5.52298658e-01 -1.02574364e+00
1.34500000e+06 -6.44500000e+05 -3.11500000e+06 3.45370000e+06 1.18460000e+09 -4.46855066e-01 -1.12422060e+00
1.88800000e+06 -1.13060000e+06 -2.62680000e+06 3.42680000e+06 1.52440000e+09 -5.39562255e-01 -8.73445349e-01
-1.76700000e+06 -6.87000000e+05 -2.84130000e+06 3.41580000e+06 4.01570000e+09 -2.77078330e+00 -9.82362461e-01
-1.27400000e+06 -7.78400000e+05 -2.67150000e+06 3.06040000e+06 8.25710000e+09 -2.59313216e+00 -1.06116640e+00
-1.00900000e+06 -2.72000000e+05 -2.78990000e+06 2.97920000e+06 1.04800000e+10 -2.87827807e+00 -1.21239686e+00
-8.20000000e+05 -5.60300000e+05 -2.51840000e+06 2.70720000e+06 1.38150000e+10 -2.54216788e+00 -1.19512098e+00
-4.44000000e+05 -5.78200000e+05 -2.81990000e+06 2.91260000e+06 1.10460000e+10 -2.22565560e+00 -1.31782396e+00
-3.80000000e+05 -4.12800000e+05 -3.11300000e+06 3.16320000e+06 6.26380000e+09 -2.31484572e+00 -1.39240261e+00
-1.88000000e+05 -4.72700000e+05 -2.89750000e+06 2.94190000e+06 1.11690000e+10 -1.94933154e+00 -1.39683999e+00
3.41000000e+05 -3.04100000e+05 -2.97640000e+06 3.01130000e+06 8.66860000e+09 -7.28259992e-01 -1.41840121e+00
7.30000000e+04 -3.84400000e+05 -2.92670000e+06 2.95280000e+06 1.06400000e+10 -1.38312477e+00 -1.43773904e+00
6.11000000e+05 -5.15500000e+05 -2.90150000e+06 3.00960000e+06 9.40790000e+09 -7.00824531e-01 -1.30196367e+00
9.03000000e+05 -5.76100000e+05 -2.96780000e+06 3.15520000e+06 6.87740000e+09 -5.67882041e-01 -1.22441084e+00
3.10000000e+05 -4.54100000e+05 -3.41760000e+06 3.46160000e+06 1.58850000e+09 -9.71796840e-01 -1.41118490e+00
1.14000000e+06 -7.54000000e+05 -2.92350000e+06 3.22730000e+06 7.40850000e+09 -5.84350022e-01 -1.13341884e+00
1.61700000e+06 -5.04700000e+05 -2.66230000e+06 3.15550000e+06 7.68460000e+09 -3.02539743e-01 -1.00414159e+00
1.46600000e+06 -4.32100000e+05 -3.04730000e+06 3.40910000e+06 2.82650000e+09 -2.86631152e-01 -1.10590944e+00
-1.95800000e+06 -4.15800000e+05 -2.83160000e+06 3.46770000e+06 1.68670000e+09 -2.93234165e+00 -9.55433909e-01
-1.74100000e+06 -2.76300000e+05 -2.71450000e+06 3.23670000e+06 6.66490000e+09 -2.98420335e+00 -9.94823477e-01
-1.38900000e+06 -6.00400000e+05 -2.44390000e+06 2.87450000e+06 1.17130000e+10 -2.73359437e+00 -1.01636514e+00
-1.19900000e+06 -4.06200000e+05 -2.96190000e+06 3.22110000e+06 5.52780000e+09 -2.81494606e+00 -1.16688445e+00
-9.14000000e+05 -4.59400000e+05 -3.02730000e+06 3.19550000e+06 6.90120000e+09 -2.67584660e+00 -1.24489794e+00
-7.32000000e+05 -4.02700000e+05 -2.80200000e+06 2.92390000e+06 9.75620000e+09 -2.63864456e+00 -1.28102454e+00
-3.62000000e+05 -2.70800000e+05 -2.41440000e+06 2.45640000e+06 1.69410000e+10 -2.49933026e+00 -1.38560918e+00
-2.82000000e+05 -3.67400000e+05 -2.65240000e+06 2.69260000e+06 1.46910000e+10 -2.22543880e+00 -1.39778126e+00
-2.80000000e+04 -2.53100000e+05 -2.69960000e+06 2.71160000e+06 1.51530000e+10 -1.68097651e+00 -1.47668257e+00
2.21000000e+05 -4.61100000e+05 -2.68270000e+06 2.73100000e+06 1.28220000e+10 -1.12385465e+00 -1.38244449e+00
3.83000000e+05 -1.84100000e+05 -2.51620000e+06 2.55190000e+06 1.64800000e+10 -4.48071561e-01 -1.40333101e+00
4.73000000e+05 -3.52700000e+05 -2.72210000e+06 2.78530000e+06 1.30120000e+10 -6.40721549e-01 -1.35736302e+00
6.69000000e+05 -1.64700000e+05 -2.59550000e+06 2.68540000e+06 1.28820000e+10 -2.41388014e-01 -1.31131301e+00
1.01700000e+06 -3.25200000e+05 -2.69280000e+06 2.89680000e+06 1.21380000e+10 -3.09488862e-01 -1.19326494e+00
1.18000000e+06 -4.75000000e+05 -2.89720000e+06 3.16420000e+06 6.99420000e+09 -3.82696155e-01 -1.15704356e+00
1.24700000e+06 -2.02000000e+05 -2.85870000e+06 3.12540000e+06 7.04650000e+09 -1.60593790e-01 -1.15468313e+00
1.53000000e+06 -2.82100000e+05 -2.81740000e+06 3.21840000e+06 6.32660000e+09 -1.82331332e-01 -1.06627080e+00
2.28800000e+06 -7.87300000e+05 -2.52550000e+06 3.49760000e+06 2.20730000e+09 -3.31408743e-01 -8.06784801e-01
-1.55000000e+06 -4.80600000e+05 -2.65710000e+06 3.11350000e+06 7.68690000e+09 -2.84092812e+00 -1.02249767e+00
-1.28300000e+06 -2.03100000e+05 -2.69740000e+06 2.99390000e+06 1.06450000e+10 -2.98459456e+00 -1.12198914e+00
-7.58000000e+05 -1.22300000e+05 -2.81480000e+06 2.91770000e+06 1.05240000e+10 -2.98162561e+00 -1.30442524e+00
-5.71000000e+05 1.16700000e+05 -2.59870000e+06 2.66330000e+06 1.42120000e+10 2.93999077e+00 -1.35009600e+00
-5.61000000e+05 -1.80600000e+05 -2.60890000e+06 2.67470000e+06 1.36110000e+10 -2.83014437e+00 -1.34852431e+00
-5.05000000e+05 -1.23000000e+04 -2.85190000e+06 2.89630000e+06 1.12310000e+10 -3.11724103e+00 -1.39547244e+00
-2.17000000e+05 -1.94700000e+05 -2.92330000e+06 2.93780000e+06 1.08950000e+10 -2.41030727e+00 -1.47140084e+00
1.41000000e+05 -2.10000000e+04 -2.54430000e+06 2.54830000e+06 1.54680000e+10 -1.47849365e-01 -1.51475911e+00
5.00000000e+05 -7.46000000e+04 -2.80940000e+06 2.85460000e+06 1.43330000e+10 -1.48107460e-01 -1.39260510e+00
9.27000000e+05 -7.48000000e+04 -2.76810000e+06 2.92020000e+06 1.18180000e+10 -8.05159566e-02 -1.24662350e+00
1.43200000e+06 7.07000000e+04 -2.88270000e+06 3.21960000e+06 4.92320000e+09 4.93314518e-02 -1.10923818e+00
1.92900000e+06 -5.79000000e+04 -2.87310000e+06 3.46110000e+06 1.01160000e+09 -3.00065430e-02 -9.79308183e-01
1.72600000e+06 -2.10300000e+05 -3.00390000e+06 3.47090000e+06 1.26260000e+09 -1.21244784e-01 -1.04605341e+00
-1.79200000e+06 -1.48100000e+05 -2.95870000e+06 3.46230000e+06 1.93340000e+09 -3.05913496e+00 -1.02467908e+00
-1.56400000e+06 1.74800000e+05 -2.60460000e+06 3.04310000e+06 7.34800000e+09 3.03028985e+00 -1.02729548e+00
-1.51800000e+06 -3.81000000e+04 -2.85540000e+06 3.23410000e+06 5.24890000e+09 -3.11649911e+00 -1.08201140e+00
-1.29500000e+06 8.22000000e+04 -2.71260000e+06 3.00700000e+06 8.48360000e+09 3.07820279e+00 -1.12460014e+00
-1.05400000e+06 2.17200000e+05 -2.65130000e+06 2.86140000e+06 1.21330000e+10 2.93836541e+00 -1.18520025e+00
-8.17000000e+05 4.74100000e+05 -2.77880000e+06 2.93500000e+06 8.07570000e+09 2.61578908e+00 -1.24308110e+00
-3.18000000e+05 1.91100000e+05 -2.72820000e+06 2.75330000e+06 1.16930000e+10 2.60047977e+00 -1.43566514e+00
-2.88000000e+05 4.00600000e+05 -2.93140000e+06 2.97270000e+06 9.05210000e+09 2.19410881e+00 -1.40391084e+00
-4.90000000e+04 2.88000000e+05 -2.84700000e+06 2.86200000e+06 1.17600000e+10 1.73932147e+00 -1.46836904e+00
4.90000000e+05 2.18300000e+05 -2.91040000e+06 2.95950000e+06 8.51460000e+09 4.19113942e-01 -1.38838624e+00
7.03000000e+05 8.64000000e+04 -2.53930000e+06 2.63630000e+06 1.48230000e+10 1.22288592e-01 -1.29868655e+00
7.18000000e+05 7.34000000e+04 -2.83830000e+06 2.92870000e+06 1.08060000e+10 1.01874511e-01 -1.32168971e+00
1.20200000e+06 1.18600000e+05 -2.48740000e+06 2.76520000e+06 1.45460000e+10 9.83505441e-02 -1.11870872e+00
1.42700000e+06 -1.07800000e+05 -2.62930000e+06 2.99350000e+06 1.07880000e+10 -7.53998854e-02 -1.07237097e+00
1.66900000e+06 -7.90000000e+03 -2.76990000e+06 3.23390000e+06 5.44840000e+09 -4.73333793e-03 -1.02848875e+00
2.08100000e+06 -4.04300000e+05 -2.72060000e+06 3.44900000e+06 2.27880000e+09 -1.91891096e-01 -9.08867799e-01
-1.70200000e+06 6.60100000e+05 -2.74300000e+06 3.29500000e+06 5.22500000e+09 2.77161467e+00 -9.83557005e-01
-1.30800000e+06 3.00400000e+05 -2.52790000e+06 2.86210000e+06 9.77370000e+09 2.91584378e+00 -1.08271155e+00
-1.22800000e+06 1.65800000e+05 -2.98190000e+06 3.22910000e+06 6.17670000e+09 3.00738793e+00 -1.17696634e+00
-1.05600000e+06 5.06300000e+05 -2.64580000e+06 2.89340000e+06 1.23920000e+10 2.69451917e+00 -1.15408733e+00
-6.32000000e+05 6.59500000e+05 -2.72680000e+06 2.87580000e+06 1.17600000e+10 2.33490464e+00 -1.24748420e+00
-2.00000000e+03 4.95200000e+05 -3.06540000e+06 3.10520000e+06 6.07790000e+09 1.57483508e+00 -1.41051730e+00
-5.00000000e+04 8.16100000e+05 -3.02580000e+06 3.13440000e+06 6.87590000e+09 1.63198684e+00 -1.30678979e+00
1.14000000e+05 2.60700000e+05 -2.59790000e+06 2.61350000e+06 1.50160000e+10 1.15856700e+00 -1.46148069e+00
5.14000000e+05 2.92600000e+05 -2.45230000e+06 2.52260000e+06 2.17510000e+10 5.17510347e-01 -1.33415955e+00
9.68000000e+05 4.44400000e+05 -2.73140000e+06 2.93180000e+06 1.16780000e+10 4.30388159e-01 -1.19891695e+00
6.59000000e+05 3.13800000e+05 -2.70190000e+06 2.79880000e+06 1.26240000e+10 4.44407429e-01 -1.30688867e+00
9.64000000e+05 1.95200000e+05 -2.91090000e+06 3.07260000e+06 7.22050000e+09 1.99788281e-01 -1.24492942e+00
1.17400000e+06 3.44000000e+04 -2.74460000e+06 2.98540000e+06 9.82180000e+09 2.92931516e-02 -1.16640179e+00
1.44800000e+06 1.68300000e+05 -2.61170000e+06 2.99100000e+06 1.22830000e+10 1.15710094e-01 -1.06170189e+00
1.73200000e+06 5.02900000e+05 -2.90890000e+06 3.42270000e+06 2.36520000e+09 2.82587588e-01 -1.01576626e+00
1.99700000e+06 1.72400000e+05 -2.78460000e+06 3.43100000e+06 2.41090000e+09 8.61159832e-02 -9.46885853e-01
-1.77100000e+06 3.19600000e+05 -2.79840000e+06 3.32710000e+06 4.96020000e+09 2.96305127e+00 -9.99300511e-01
-1.78400000e+06 4.43500000e+05 -2.54430000e+06 3.13890000e+06 8.15690000e+09 2.89793334e+00 -9.45125746e-01
-1.25900000e+06 3.95100000e+05 -2.79970000e+06 3.09510000e+06 7.64080000e+09 2.83750523e+00 -1.13034379e+00
-1.17500000e+06 7.59700000e+05 -2.78360000e+06 3.11550000e+06 8.20610000e+09 2.56764431e+00 -1.10500880e+00
-6.29000000e+05 4.55600000e+05 -2.52830000e+06 2.64490000e+06 1.68720000e+10 2.51472749e+00 -1.27276070e+00
-1.85000000e+05 2.88400000e+05 -3.16510000e+06 3.18360000e+06 6.09780000e+09 2.14115180e+00 -1.46293838e+00
-3.75000000e+05 5.28000000e+05 -2.69840000e+06 2.77510000e+06 1.40590000e+10 2.18835330e+00 -1.33514020e+00
7.34000000e+05 6.10700000e+05 -2.73630000e+06 2.89810000e+06 1.25250000e+10 6.93960536e-01 -1.23506712e+00
6.91000000e+05 7.41800000e+05 -2.48850000e+06 2.68710000e+06 1.52870000e+10 8.20838371e-01 -1.18391787e+00
1.00200000e+06 4.55000000e+05 -3.03990000e+06 3.23300000e+06 5.89550000e+09 4.26251468e-01 -1.22342900e+00
1.23700000e+06 2.55400000e+05 -2.97090000e+06 3.22830000e+06 8.82880000e+09 2.03606274e-01 -1.16876391e+00
1.20900000e+06 3.28900000e+05 -2.70690000e+06 2.98280000e+06 1.12660000e+10 2.65615049e-01 -1.13730080e+00
1.23800000e+06 5.51600000e+05 -2.91200000e+06 3.21200000e+06 6.17100000e+09 4.19153280e-01 -1.13515655e+00
1.94100000e+06 7.01000000e+05 -2.70710000e+06 3.40400000e+06 2.66080000e+09 3.46576844e-01 -9.19453252e-01
-1.40600000e+06 6.40500000e+05 -2.86890000e+06 3.25850000e+06 6.60910000e+09 2.71413489e+00 -1.07678047e+00
-1.27100000e+06 6.93000000e+05 -3.14940000e+06 3.46620000e+06 1.70430000e+09 2.64241132e+00 -1.13992717e+00
-1.43200000e+06 8.27200000e+05 -2.64460000e+06 3.11910000e+06 7.05060000e+09 2.61776639e+00 -1.01196023e+00
-7.02000000e+05 9.40300000e+05 -2.70150000e+06 2.94540000e+06 1.12080000e+10 2.21209878e+00 -1.16097721e+00
-4.34000000e+05 8.72500000e+05 -2.69500000e+06 2.86580000e+06 1.24050000e+10 2.03237877e+00 -1.22380635e+00
-3.44000000e+05 7.21000000e+05 -2.90050000e+06 3.00850000e+06 1.15330000e+10 2.01596899e+00 -1.30203938e+00
-1.91000000e+05 1.16230000e+06 -2.98400000e+06 3.20810000e+06 7.25340000e+09 1.73367000e+00 -1.19480909e+00
8.50000000e+04 8.24200000e+05 -2.73970000e+06 2.86230000e+06 1.23130000e+10 1.46802933e+00 -1.27705494e+00
4.64000000e+05 7.87100000e+05 -2.79160000e+06 2.93740000e+06 1.11470000e+10 1.03812890e+00 -1.25440457e+00
7.03000000e+05 8.94600000e+05 -2.75950000e+06 2.98490000e+06 1.23310000e+10 9.04757979e-01 -1.17968659e+00
9.55000000e+05 8.76700000e+05 -2.65260000e+06 2.95250000e+06 9.52340000e+09 7.42676998e-01 -1.11616973e+00
1.20900000e+06 8.45700000e+05 -2.83140000e+06 3.19280000e+06 7.72750000e+09 6.10392814e-01 -1.09039130e+00
1.45900000e+06 6.67600000e+05 -2.75300000e+06 3.18650000e+06 6.68140000e+09 4.29134322e-01 -1.04307608e+00
1.51300000e+06 1.18260000e+06 -2.57490000e+06 3.21220000e+06 6.78680000e+09 6.63436383e-01 -9.29966895e-01
1.65900000e+06 1.00580000e+06 -2.78820000e+06 3.39680000e+06 3.25860000e+09 5.45016194e-01 -9.62865056e-01
-1.34200000e+06 8.99400000e+05 -3.03570000e+06 3.43880000e+06 1.77590000e+09 2.55115220e+00 -1.08174488e+00
-1.87000000e+06 5.55400000e+05 -2.90140000e+06 3.49620000e+06 6.30960000e+08 2.85288551e+00 -9.78879011e-01
-1.08600000e+06 4.01500000e+05 -3.18830000e+06 3.39210000e+06 3.48090000e+09 2.78747194e+00 -1.22239362e+00
-9.95000000e+05 9.96100000e+05 -2.77400000e+06 3.11090000e+06 7.63800000e+09 2.35564203e+00 -1.10109467e+00
-6.47000000e+05 1.31100000e+06 -2.85920000e+06 3.21130000e+06 7.12470000e+09 2.02924362e+00 -1.09812638e+00
-4.55000000e+05 1.08000000e+06 -2.90020000e+06 3.12810000e+06 5.75430000e+09 1.96952573e+00 -1.18671824e+00
-1.17000000e+05 1.30960000e+06 -3.22070000e+06 3.47880000e+06 1.36240000e+09 1.65990002e+00 -1.18316697e+00
