# ID x y z r p longitude latitude
97935 -2.29400000e+06 9.67800000e+05 2.10800000e+06 3.26230000e+06 7.56370000e+09 2.74236495e+00 7.02555165e-01
97939 -9.19000000e+05 4.85100000e+05 1.29230000e+06 1.65830000e+06 2.85810000e+10 2.65590910e+00 8.93535298e-01
97962 -8.59000000e+05 6.58400000e+05 1.26940000e+06 1.66810000e+06 2.62080000e+10 2.48763214e+00 8.64830876e-01
97980 -9.19000000e+05 9.25000000e+05 1.42810000e+06 1.93380000e+06 3.26900000e+10 2.35294071e+00 8.30834290e-01
97993 -2.30500000e+06 1.55890000e+06 1.49670000e+06 3.15960000e+06 6.48120000e+09 2.54694195e+00 4.93486418e-01
97996 -1.40000000e+06 1.11610000e+06 1.65940000e+06 2.44110000e+06 1.67490000e+10 2.46855263e+00 7.47456506e-01
98103 -5.45000000e+05 -3.16620000e+06 1.15200000e+06 3.41300000e+06 2.03530000e+09 -1.74125654e+00 3.44294816e-01
98116 6.51000000e+05 -2.74190000e+06 1.95090000e+06 3.42750000e+06 3.16230000e+09 -1.33768601e+00 6.05520817e-01
98119 -1.56600000e+06 -2.56010000e+06 1.82730000e+06 3.51360000e+06 1.86220000e+08 -2.11977064e+00 5.46926922e-01
98129 1.40100000e+06 -2.63430000e+06 1.70420000e+06 3.43610000e+06 1.94170000e+09 -1.08201008e+00 5.18950707e-01
98130 -1.88900000e+06 -1.91600000e+06 2.16500000e+06 3.45350000e+06 3.50340000e+08 -2.34909868e+00 6.77568175e-01
98142 7.18000000e+05 -2.24000000e+06 1.95220000e+06 3.05680000e+06 9.80380000e+09 -1.26060751e+00 6.92731829e-01
98160 6.54000000e+05 -1.51050000e+06 1.82830000e+06 2.46010000e+06 1.64160000e+10 -1.16219509e+00 8.37812361e-01
98162 1.09700000e+06 -1.79700000e+06 2.05280000e+06 2.94050000e+06 1.07700000e+10 -1.02271976e+00 7.72757972e-01
98163 1.34300000e+06 -1.83870000e+06 1.84960000e+06 2.93350000e+06 6.85640000e+09 -9.39952881e-01 6.82209623e-01
98181 1.36800000e+06 -1.53240000e+06 1.75670000e+06 2.70290000e+06 1.40660000e+10 -8.42019414e-01 7.07494373e-01
98185 -2.11100000e+06 -1.51600000e+06 2.27880000e+06 3.45650000e+06 2.23920000e+09 -2.51879364e+00 7.19860273e-01
98188 -1.79600000e+06 -1.04730000e+06 2.09690000e+06 2.95280000e+06 9.55410000e+09 -2.61367054e+00 7.89696366e-01
98197 3.97000000e+05 -1.19320000e+06 1.51250000e+06 1.96700000e+06 3.20750000e+10 -1.24959901e+00 8.77177525e-01
98198 7.21000000e+05 -1.21510000e+06 1.70060000e+06 2.21090000e+06 2.15330000e+10 -1.03526845e+00 8.77571081e-01
98199 1.20200000e+06 -1.36830000e+06 1.93750000e+06 2.65910000e+06 1.50950000e+10 -8.50008725e-01 8.16319528e-01
98201 1.45200000e+06 -1.23440000e+06 1.86930000e+06 2.66950000e+06 1.26220000e+10 -7.04574025e-01 7.75738510e-01
98206 -2.23000000e+06 -9.69900000e+05 2.13770000e+06 3.23780000e+06 5.99730000e+09 -2.73133906e+00 7.21127956e-01
98207 -1.84800000e+06 -1.63370000e+06 2.20250000e+06 3.30680000e+06 5.63670000e+09 -2.41766733e+00 7.28902993e-01
98208 -2.09000000e+06 -1.42020000e+06 2.00670000e+06 3.22670000e+06 6.76970000e+09 -2.54474325e+00 6.71172681e-01
98219 3.34000000e+05 -8.06600000e+05 1.77880000e+06 1.98150000e+06 2.89910000e+10 -1.17820800e+00 1.11452990e+00
98221 7.92000000e+05 -9.71300000e+05 1.52480000e+06 1.97370000e+06 2.79590000e+10 -8.86734201e-01 8.82861853e-01
98222 1.04100000e+06 -9.22700000e+05 1.68220000e+06 2.18280000e+06 2.20780000e+10 -7.25227467e-01 8.79878620e-01
98239 5.35000000e+05 -6.98300000e+05 1.53310000e+06 1.76750000e+06 2.34860000e+10 -9.17041382e-01 1.04991978e+00
98240 8.02000000e+05 -7.32300000e+05 1.65510000e+06 1.97960000e+06 3.17150000e+10 -7.40001492e-01 9.90094809e-01
98241 1.26700000e+06 -7.63700000e+05 1.61500000e+06 2.19010000e+06 2.01700000e+10 -5.42448224e-01 8.29226673e-01
98247 -2.15000000e+06 -9.11500000e+05 1.85170000e+06 2.98030000e+06 1.14770000e+10 -2.74060874e+00 6.70417643e-01
98248 -1.74900000e+06 -7.74700000e+05 1.88990000e+06 2.68900000e+06 1.51880000e+10 -2.72462630e+00 7.79362866e-01
98257 9.99000000e+05 -7.28300000e+05 1.48920000e+06 1.93550000e+06 3.38610000e+10 -6.29944043e-01 8.77922583e-01
98264 -2.30000000e+06 -1.22260000e+06 2.00650000e+06 3.28800000e+06 6.32360000e+09 -2.65301290e+00 6.56375358e-01
98265 -2.36600000e+06 -7.88900000e+05 2.36740000e+06 3.43870000e+06 2.02090000e+09 -2.81975334e+00 7.59360605e-01
98266 -1.82300000e+06 -1.38700000e+05 1.94690000e+06 2.67070000e+06 1.36910000e+10 -3.06565557e+00 8.16837877e-01
98280 7.24000000e+05 -5.53700000e+05 1.44900000e+06 1.71180000e+06 2.64390000e+10 -6.52892771e-01 1.00933391e+00
98281 9.38000000e+05 -4.49700000e+05 1.67620000e+06 1.97270000e+06 2.81290000e+10 -4.47051979e-01 1.01541299e+00
98289 -1.80200000e+06 -6.00700000e+05 2.09570000e+06 2.82840000e+06 1.43300000e+10 -2.81982545e+00 8.34482304e-01
98294 -3.14000000e+05 -1.11700000e+05 1.65600000e+06 1.68920000e+06 2.59100000e+10 -2.79982010e+00 1.37220632e+00
98297 1.68000000e+05 -3.55200000e+05 1.36830000e+06 1.42360000e+06 4.02310000e+10 -1.12900316e+00 1.29115616e+00
98337 -8.99000000e+05 6.31000000e+04 1.44310000e+06 1.70140000e+06 2.52250000e+10 3.07151848e+00 1.01254719e+00
98338 -7.96000000e+05 2.99800000e+05 1.47280000e+06 1.70070000e+06 2.54120000e+10 2.78139094e+00 1.04713946e+00
98358 -1.79000000e+06 5.16000000e+05 1.61890000e+06 2.46800000e+06 1.53100000e+10 2.86093346e+00 7.15448804e-01
98362 -8.72000000e+05 3.59400000e+05 1.43370000e+06 1.71610000e+06 2.37530000e+10 2.75065112e+00 9.88934409e-01
98364 -5.44000000e+05 3.44800000e+05 1.56660000e+06 1.69380000e+06 2.63430000e+10 2.57667348e+00 1.18077930e+00
98380 -1.01700000e+06 4.73900000e+05 1.62380000e+06 1.97370000e+06 2.87150000e+10 2.70553085e+00 9.66177354e-01
98420 -2.12400000e+06 9.83900000e+05 1.80870000e+06 2.95820000e+06 9.04490000e+09 2.70779149e+00 6.57852721e-01
98423 -1.66600000e+06 7.16400000e+05 1.87350000e+06 2.60740000e+06 1.45490000e+10 2.73548446e+00 8.01689095e-01
98438 -2.34700000e+06 1.16520000e+06 1.85450000e+06 3.21020000e+06 7.20290000e+09 2.68077819e+00 6.15895686e-01
98439 -1.86400000e+06 1.12120000e+06 2.01120000e+06 2.96250000e+06 1.02900000e+10 2.60006937e+00 7.46244464e-01
98440 -1.71300000e+06 1.21380000e+06 1.76860000e+06 2.74510000e+06 1.28860000e+10 2.52513052e+00 7.00075269e-01
98461 -2.22700000e+06 1.40510000e+06 1.78930000e+06 3.18360000e+06 7.32610000e+09 2.57873436e+00 5.96846154e-01
98463 -1.45100000e+06 1.29480000e+06 1.87080000e+06 2.69850000e+06 1.41920000e+10 2.41302013e+00 7.66022210e-01
98571 1.00300000e+06 -2.28900000e+06 2.02260000e+06 3.21500000e+06 5.97940000e+09 -1.15781308e+00 6.80412257e-01
98583 9.23000000e+05 -2.21370000e+06 2.46640000e+06 3.44030000e+06 2.33940000e+09 -1.17576466e+00 7.99365983e-01
98584 1.87700000e+06 -2.36670000e+06 1.61080000e+06 3.42330000e+06 3.31300000e+09 -9.00284607e-01 4.89902799e-01
98599 -2.51400000e+06 -1.40970000e+06 1.93530000e+06 3.47170000e+06 1.81450000e+09 -2.63054128e+00 5.91311401e-01
98610 3.85000000e+05 -1.50340000e+06 1.89350000e+06 2.44820000e+06 1.81770000e+10 -1.32009772e+00 8.84227238e-01
98613 1.12000000e+06 -1.61320000e+06 1.84700000e+06 2.69590000e+06 1.53240000e+10 -9.63924840e-01 7.54760782e-01
98617 1.94000000e+06 -2.19180000e+06 1.84680000e+06 3.46090000e+06 7.54380000e+08 -8.46264849e-01 5.62873304e-01
98618 -2.27100000e+06 -1.81800000e+06 1.87080000e+06 3.45870000e+06 1.29120000e+09 -2.46652960e+00 5.71503063e-01
98638 -2.10400000e+06 -1.71840000e+06 2.09540000e+06 3.43080000e+06 1.32950000e+09 -2.45673339e+00 6.57021746e-01
98639 -1.96800000e+06 -8.53600000e+05 2.05230000e+06 2.96870000e+06 1.15040000e+10 -2.73234264e+00 7.63304217e-01
98647 1.46000000e+05 -8.68100000e+05 2.01290000e+06 2.19690000e+06 2.11790000e+10 -1.40417228e+00 1.15860620e+00
98648 5.71000000e+05 -1.06350000e+06 1.94090000e+06 2.28560000e+06 2.05700000e+10 -1.07806130e+00 1.01444238e+00
98649 8.15000000e+05 -9.90600000e+05 1.81250000e+06 2.22050000e+06 1.94670000e+10 -8.82346271e-01 9.54902811e-01
98650 1.01600000e+06 -1.17970000e+06 1.86650000e+06 2.43060000e+06 1.87170000e+10 -8.59815298e-01 8.75583490e-01
98655 -1.86100000e+06 -1.56800000e+06 1.91800000e+06 3.09850000e+06 9.90500000e+09 -2.44143509e+00 6.67480524e-01
98657 -1.75800000e+06 -7.99000000e+05 2.26580000e+06 2.97700000e+06 1.09120000e+10 -2.71500802e+00 8.65010047e-01
98665 -1.33000000e+05 -6.84900000e+05 1.86790000e+06 1.99390000e+06 2.81620000e+10 -1.76259813e+00 1.21338972e+00
98666 4.29000000e+05 -8.46200000e+05 2.03690000e+06 2.24700000e+06 2.31770000e+10 -1.10158641e+00 1.13491325e+00
98668 7.41000000e+05 -8.97300000e+05 2.06420000e+06 2.36960000e+06 2.12990000e+10 -8.80514055e-01 1.05747335e+00
98669 8.51000000e+05 -6.93800000e+05 1.93860000e+06 2.22790000e+06 2.22360000e+10 -6.83986504e-01 1.05550009e+00
98670 1.04000000e+06 -9.08600000e+05 1.97610000e+06 2.41080000e+06 1.76970000e+10 -7.18067067e-01 9.60863350e-01
98676 -2.36600000e+06 -1.12080000e+06 2.31240000e+06 3.49300000e+06 1.09590000e+09 -2.69919663e+00 7.23497046e-01
98680 -1.37600000e+06 -4.75000000e+05 2.50820000e+06 2.90000000e+06 1.08680000e+10 -2.80919727e+00 1.04494424e+00
98689 6.99000000e+05 -5.09000000e+05 1.78210000e+06 1.98080000e+06 2.86540000e+10 -6.29391474e-01 1.11905196e+00
98702 -1.27700000e+06 -5.47100000e+05 1.99280000e+06 2.42920000e+06 1.83580000e+10 -2.73682374e+00 9.62026947e-01
98710 5.35000000e+05 -2.96100000e+05 1.84870000e+06 1.94720000e+06 3.11610000e+10 -5.05494185e-01 1.25136625e+00
98719 -2.19100000e+06 -2.23200000e+05 2.24670000e+06 3.14610000e+06 5.92730000e+09 -3.04007158e+00 7.95369407e-01
98720 -2.16100000e+06 2.48000000e+05 2.24250000e+06 3.12410000e+06 8.22770000e+09 3.02733084e+00 8.00647026e-01
98739 -5.39000000e+05 -1.16500000e+05 1.61090000e+06 1.70260000e+06 2.72840000e+10 -2.92872616e+00 1.24110152e+00
98748 9.59000000e+05 -3.94000000e+04 1.76420000e+06 2.00840000e+06 2.51540000e+10 -4.10613704e-02 1.07252637e+00
98756 -2.40600000e+06 4.40700000e+05 2.38770000e+06 3.41820000e+06 2.49980000e+09 2.96043373e+00 7.73334923e-01
98758 -1.49900000e+06 2.03700000e+05 1.97740000e+06 2.48970000e+06 1.81630000e+10 3.00652938e+00 9.17742964e-01
98774 -2.22400000e+06 6.10500000e+05 2.58050000e+06 3.46090000e+06 1.86340000e+09 2.87368633e+00 8.41457720e-01
98776 -1.94200000e+06 3.00800000e+05 2.05530000e+06 2.84360000e+06 1.09010000e+10 2.98792195e+00 8.07818023e-01
98797 -1.18900000e+06 5.27000000e+05 2.05200000e+06 2.42940000e+06 1.76230000e+10 2.72438324e+00 1.00591662e+00
98815 -2.52400000e+06 8.94600000e+05 2.24090000e+06 3.49180000e+06 6.66500000e+08 2.80097018e+00 6.96791914e-01
98817 -1.80500000e+06 8.66100000e+05 2.07810000e+06 2.88560000e+06 1.35850000e+10 2.69420777e+00 8.04036051e-01
98818 -1.50100000e+06 5.66000000e+05 1.72280000e+06 2.35400000e+06 2.14550000e+10 2.78099797e+00 8.21048392e-01
98840 -1.17100000e+06 9.47700000e+05 1.81120000e+06 2.35580000e+06 2.17990000e+10 2.46120164e+00 8.77002997e-01
98858 -1.59000000e+06 1.17470000e+06 2.09690000e+06 2.88180000e+06 1.11400000e+10 2.50529491e+00 8.14868653e-01
98859 -1.54300000e+06 8.99800000e+05 2.14540000e+06 2.79160000e+06 1.47130000e+10 2.61365522e+00 8.76524556e-01
98860 -1.15800000e+06 1.20960000e+06 1.73510000e+06 2.41130000e+06 2.06530000e+10 2.33440372e+00 8.03183411e-01
98955 -1.94000000e+05 -2.63570000e+06 2.34510000e+06 3.53330000e+06 1.41710000e+09 -1.64426857e+00 7.25772965e-01
98959 -1.17000000e+06 -2.32900000e+06 1.87720000e+06 3.21200000e+06 6.80380000e+09 -2.03633137e+00 6.24181588e-01
98962 -2.80000000e+04 -2.37270000e+06 2.45100000e+06 3.41140000e+06 3.40400000e+09 -1.58259668e+00 8.01604962e-01
98966 7.98000000e+05 -2.18800000e+06 2.20970000e+06 3.21040000e+06 5.69110000e+09 -1.22107155e+00 7.59135123e-01
98969 -1.36100000e+06 -1.94000000e+06 2.31030000e+06 3.30960000e+06 5.07330000e+09 -2.18255938e+00 7.72684820e-01
98970 -1.53900000e+06 -1.82860000e+06 2.50560000e+06 3.46270000e+06 1.21350000e+09 -2.27040958e+00 8.08999825e-01
98974 -3.66000000e+05 -1.59630000e+06 2.59490000e+06 3.06850000e+06 8.64590000e+09 -1.79618098e+00 1.00779585e+00
98982 1.15000000e+06 -2.23640000e+06 2.29760000e+06 3.40630000e+06 3.50600000e+09 -1.09583811e+00 7.40307379e-01
98985 -1.77400000e+06 -1.34260000e+06 2.64090000e+06 3.45310000e+06 1.81360000e+09 -2.49374054e+00 8.70716963e-01
98994 8.43000000e+05 -1.73030000e+06 1.94020000e+06 2.73290000e+06 1.28260000e+10 -1.11744206e+00 7.89415594e-01
98996 1.19600000e+06 -1.81700000e+06 2.32490000e+06 3.18390000e+06 7.09490000e+09 -9.88658759e-01 8.18622087e-01
99000 -1.23800000e+06 -1.38650000e+06 2.70070000e+06 3.27850000e+06 7.37840000e+09 -2.29967255e+00 9.68013054e-01
99011 1.34300000e+06 -2.07450000e+06 2.37040000e+06 3.42430000e+06 2.62390000e+09 -9.96261678e-01 7.64573227e-01
99014 -1.92400000e+06 -2.16740000e+06 1.93160000e+06 3.48290000e+06 6.34160000e+08 -2.29677388e+00 5.87876549e-01
99015 -1.55300000e+06 -1.00240000e+06 2.29760000e+06 2.94880000e+06 1.15370000e+10 -2.56841534e+00 8.93331641e-01
99017 -1.45600000e+06 -1.26970000e+06 2.46850000e+06 3.13460000e+06 4.97810000e+09 -2.42443777e+00 9.06743344e-01
99018 -1.38000000e+06 -9.73700000e+05 2.51330000e+06 3.02800000e+06 1.31610000e+10 -2.52713173e+00 9.79143211e-01
99024 9.02000000e+05 -1.12390000e+06 2.10230000e+06 2.54880000e+06 1.81630000e+10 -8.94494833e-01 9.69882921e-01
99025 7.95000000e+05 -1.38200000e+06 2.23970000e+06 2.74920000e+06 1.38650000e+10 -1.04877174e+00 9.52165721e-01
99026 1.09800000e+06 -1.28060000e+06 2.19540000e+06 2.76860000e+06 1.08480000e+10 -8.62015736e-01 9.15658485e-01
99027 1.03200000e+06 -1.45950000e+06 2.40720000e+06 2.99830000e+06 9.15100000e+09 -9.55326826e-01 9.32068679e-01
99031 -1.65700000e+06 -1.41800000e+06 2.35860000e+06 3.21240000e+06 5.13870000e+09 -2.43376212e+00 8.24513250e-01
99033 -1.58800000e+06 -6.10300000e+05 2.64470000e+06 3.14460000e+06 8.01420000e+09 -2.77467625e+00 9.99182609e-01
99034 -1.59500000e+06 -7.26400000e+05 2.97230000e+06 3.45050000e+06 2.17790000e+09 -2.71423796e+00 1.03804199e+00
99041 2.46000000e+05 -8.75200000e+05 2.26970000e+06 2.44500000e+06 1.70860000e+10 -1.29678771e+00 1.18982163e+00
99042 4.29000000e+05 -1.10570000e+06 2.43540000e+06 2.70880000e+06 1.36200000e+10 -1.20068651e+00 1.11763994e+00
99043 3.65000000e+05 -1.09590000e+06 2.16700000e+06 2.45560000e+06 1.83510000e+10 -1.24929217e+00 1.08109358e+00
99049 -1.66100000e+06 -1.94790000e+06 2.26410000e+06 3.41750000e+06 4.36090000e+09 -2.27686342e+00 7.24153805e-01
99050 -2.21100000e+06 -9.64500000e+05 2.47600000e+06 3.45680000e+06 1.91750000e+09 -2.73025040e+00 7.98441470e-01
99051 -2.11800000e+06 -7.21000000e+05 2.24900000e+06 3.17230000e+06 6.75870000e+09 -2.81348176e+00 7.88007346e-01
99056 -2.48000000e+05 -6.51500000e+05 2.17260000e+06 2.28170000e+06 1.90920000e+10 -1.93451995e+00 1.26030894e+00
99057 -3.22000000e+05 -5.03800000e+05 1.89930000e+06 1.99120000e+06 2.91570000e+10 -2.13950096e+00 1.26579624e+00
99060 4.48000000e+05 -6.47800000e+05 2.30840000e+06 2.43900000e+06 1.92260000e+10 -9.65749519e-01 1.24206741e+00
99068 -2.55300000e+06 -1.13260000e+06 2.07300000e+06 3.47820000e+06 9.39470000e+08 -2.72404451e+00 6.38507850e-01
99071 -1.99900000e+06 -4.73600000e+05 2.73260000e+06 3.41870000e+06 2.55570000e+09 -2.90896341e+00 9.26145564e-01
99076 -3.50000000e+05 -3.95700000e+05 2.15260000e+06 2.21640000e+06 2.20360000e+10 -2.29498634e+00 1.33027777e+00
99078 -5.30000000e+04 -4.21100000e+05 1.96630000e+06 2.01160000e+06 2.56040000e+10 -1.69599883e+00 1.35817262e+00
99079 1.56000000e+05 -3.99300000e+05 2.17700000e+06 2.21880000e+06 2.07250000e+10 -1.19834696e+00 1.37638201e+00
99080 2.87000000e+05 -6.18800000e+05 2.08510000e+06 2.19380000e+06 2.19440000e+10 -1.13652502e+00 1.25468432e+00
99081 5.91000000e+05 -6.32100000e+05 2.05020000e+06 2.22530000e+06 2.24550000e+10 -8.18988664e-01 1.17144648e+00
99082 9.86000000e+05 -4.60400000e+05 2.24800000e+06 2.49750000e+06 1.55120000e+10 -4.36849224e-01 1.11999921e+00
99088 -2.04000000e+06 -3.39600000e+05 2.47340000e+06 3.22400000e+06 7.05370000e+09 -2.97663476e+00 8.74438751e-01
99099 2.36000000e+05 -3.54000000e+05 1.91040000e+06 1.95720000e+06 2.96790000e+10 -9.82793723e-01 1.35167254e+00
99100 4.50000000e+05 -3.93600000e+05 2.10180000e+06 2.18510000e+06 1.99810000e+10 -7.18641178e-01 1.29378900e+00
99101 7.36000000e+05 -4.05500000e+05 2.04360000e+06 2.20960000e+06 2.26890000e+10 -5.03573119e-01 1.18070223e+00
99102 1.18100000e+06 -2.83500000e+05 2.17060000e+06 2.48730000e+06 1.13070000e+10 -2.35593018e-01 1.06065024e+00
99108 -2.15900000e+06 3.21000000e+04 2.67010000e+06 3.43390000e+06 2.87770000e+09 3.12672575e+00 8.90793104e-01
99110 -1.63400000e+06 -9.79000000e+04 2.70310000e+06 3.16010000e+06 7.16610000e+09 -3.08174987e+00 1.02629233e+00
99112 -1.33700000e+06 -3.68000000e+04 2.02570000e+06 2.42740000e+06 1.81030000e+10 -3.11407529e+00 9.87250677e-01
99113 -1.24500000e+06 2.47100000e+05 2.06390000e+06 2.42290000e+06 1.81860000e+10 2.94566493e+00 1.01946987e+00
99115 -6.98000000e+05 -4.03000000e+04 1.82870000e+06 1.95780000e+06 2.89350000e+10 -3.08392029e+00 1.20561392e+00
99116 -5.94000000e+05 1.37800000e+05 2.07230000e+06 2.16010000e+06 2.17600000e+10 2.91363836e+00 1.28470318e+00
99117 -3.15000000e+05 1.32300000e+05 2.12700000e+06 2.15420000e+06 2.09600000e+10 2.74396466e+00 1.41171673e+00
99122 6.27000000e+05 -1.62400000e+05 2.08460000e+06 2.18290000e+06 2.11780000e+10 -2.53441613e-01 1.26955246e+00
99129 -1.72500000e+06 6.72000000e+04 2.12930000e+06 2.74120000e+06 1.53410000e+10 3.10265582e+00 8.89531201e-01
99132 -9.99000000e+05 2.93400000e+05 2.16090000e+06 2.39860000e+06 1.72280000e+10 2.85593146e+00 1.12183989e+00
99134 -7.29000000e+05 2.93600000e+05 2.24710000e+06 2.38050000e+06 2.11790000e+10 2.75872344e+00 1.23443343e+00
99147 -2.04000000e+06 4.78300000e+05 2.77350000e+06 3.47600000e+06 1.45510000e+09 2.91129175e+00 9.23803149e-01
99149 -1.89000000e+06 1.63000000e+05 2.33170000e+06 3.00590000e+06 9.69340000e+09 3.05556214e+00 8.87835831e-01
99151 -1.15700000e+06 4.38600000e+05 2.33470000e+06 2.64230000e+06 1.49330000e+10 2.77924645e+00 1.08346630e+00
99155 -2.02000000e+05 3.88100000e+05 2.11230000e+06 2.15710000e+06 2.45190000e+10 2.05069685e+00 1.36663504e+00
99187 -1.28100000e+06 9.43900000e+05 2.20700000e+06 2.72080000e+06 1.43820000e+10 2.50656326e+00 9.46130303e-01
99204 -2.06800000e+06 7.61900000e+05 2.29560000e+06 3.18230000e+06 6.25090000e+09 2.78860002e+00 8.05771336e-01
99221 -1.51800000e+06 8.25900000e+05 2.41840000e+06 2.97240000e+06 9.03080000e+09 2.64331274e+00 9.50349279e-01
99236 -1.72200000e+06 1.05230000e+06 2.31710000e+06 3.07270000e+06 7.22760000e+09 2.59305735e+00 8.54271243e-01
99294 -4.73000000e+05 -1.97670000e+06 2.85640000e+06 3.50570000e+06 8.52140000e+08 -1.80566769e+00 9.52362304e-01
99300 -4.04000000e+05 -1.72080000e+06 3.00270000e+06 3.48430000e+06 7.93440000e+08 -1.80139460e+00 1.03876815e+00
99307 -1.62600000e+06 -1.47900000e+06 2.03620000e+06 2.99620000e+06 1.01540000e+10 -2.40350216e+00 7.47209257e-01
99309 -8.61000000e+05 -1.58640000e+06 2.80800000e+06 3.33810000e+06 5.16240000e+09 -2.06804723e+00 9.99493268e-01
99311 -5.36000000e+05 -1.43830000e+06 2.77620000e+06 3.17220000e+06 8.29000000e+09 -1.92751582e+00 1.06577778e+00
99317 9.57000000e+05 -1.29320000e+06 2.64650000e+06 3.09710000e+06 1.01780000e+10 -9.33710009e-01 1.02460496e+00
99319 1.09700000e+06 -1.81270000e+06 2.73890000e+06 3.46280000e+06 1.45440000e+09 -1.02658066e+00 9.12359250e-01
99325 1.71000000e+05 -1.31240000e+06 2.80950000e+06 3.10560000e+06 9.48800000e+09 -1.44123061e+00 1.13057203e+00
99331 -1.57900000e+06 -1.22280000e+06 2.15340000e+06 2.93690000e+06 1.15950000e+10 -2.48264868e+00 8.23048389e-01
99337 2.26000000e+05 -1.07190000e+06 2.67860000e+06 2.89390000e+06 1.00670000e+10 -1.36299921e+00 1.18262335e+00
99345 -1.13100000e+06 -9.36800000e+05 2.71750000e+06 3.08890000e+06 9.29450000e+09 -2.44983606e+00 1.07536350e+00
99346 -1.02700000e+06 -1.16880000e+06 2.83010000e+06 3.22960000e+06 5.03160000e+09 -2.29170621e+00 1.06812861e+00
99347 -6.93000000e+05 -7.34000000e+05 2.77280000e+06 2.95080000e+06 9.22480000e+09 -2.32747079e+00 1.22168591e+00
99351 1.06000000e+05 -8.53000000e+05 2.53250000e+06 2.67440000e+06 1.47620000e+10 -1.44716283e+00 1.24358206e+00
99353 6.63000000e+05 -1.23590000e+06 2.52580000e+06 2.88900000e+06 1.29650000e+10 -1.07841476e+00 1.06395421e+00
99359 -1.92700000e+06 -1.42080000e+06 2.43680000e+06 3.41610000e+06 3.28250000e+09 -2.50626152e+00 7.94235551e-01
99360 -1.78900000e+06 -1.14970000e+06 2.37170000e+06 3.18550000e+06 5.00970000e+09 -2.57040209e+00 8.39830390e-01
99362 -1.92800000e+06 -1.10020000e+06 2.62420000e+06 3.43710000e+06 2.04360000e+09 -2.62303882e+00 8.68703813e-01
99364 -8.44000000e+05 -5.98400000e+05 2.98250000e+06 3.15680000e+06 6.34990000e+09 -2.52484877e+00 1.23694050e+00
99378 -2.10200000e+06 -1.21960000e+06 2.48170000e+06 3.47340000e+06 1.18690000e+09 -2.61585224e+00 7.95890958e-01
99381 -1.48600000e+06 -3.24500000e+05 2.75530000e+06 3.14720000e+06 7.15830000e+09 -2.92659623e+00 1.06642118e+00
99387 -1.84000000e+05 -1.50400000e+05 2.18090000e+06 2.19380000e+06 2.33170000e+10 -2.45633685e+00 1.46229767e+00
99398 -1.59200000e+06 1.85200000e+05 2.71620000e+06 3.15380000e+06 6.78470000e+09 3.02578155e+00 1.03771792e+00
99405 2.16000000e+05 -2.15200000e+05 2.48460000e+06 2.50320000e+06 2.20220000e+10 -7.83542878e-01 1.44881510e+00
99416 -1.34000000e+06 2.63500000e+05 2.82070000e+06 3.13390000e+06 7.19190000e+09 2.94742822e+00 1.11990862e+00
99429 -2.28500000e+06 3.57900000e+05 2.62310000e+06 3.49710000e+06 1.33260000e+09 2.98622480e+00 8.48180974e-01
99430 -1.80900000e+06 2.81800000e+05 2.90150000e+06 3.43080000e+06 2.98210000e+09 2.98705799e+00 1.00791507e+00
99431 -1.63400000e+06 2.53600000e+05 2.42810000e+06 2.93760000e+06 1.04510000e+10 2.98761914e+00 9.72966595e-01
99434 -9.70000000e+05 2.17000000e+05 2.45390000e+06 2.64750000e+06 1.53630000e+10 2.92150511e+00 1.18599868e+00
99435 -8.43000000e+05 -1.10000000e+03 2.59240000e+06 2.72600000e+06 1.42790000e+10 -3.14028779e+00 1.25642338e+00
99436 -5.11000000e+05 3.72700000e+05 2.73880000e+06 2.81080000e+06 1.18030000e+10 2.51143631e+00 1.34396778e+00
99437 -4.37000000e+05 2.90400000e+05 2.31440000e+06 2.37310000e+06 1.96250000e+10 2.55507012e+00 1.34791416e+00
99439 1.20000000e+04 1.68000000e+04 2.48820000e+06 2.48830000e+06 1.21420000e+10 9.50546841e-01 1.56183102e+00
99440 3.05000000e+05 2.47000000e+04 2.44070000e+06 2.45980000e+06 1.77150000e+10 8.08072605e-02 1.44609726e+00
99449 -1.59200000e+06 1.00950000e+06 2.61300000e+06 3.22200000e+06 6.37470000e+09 2.57647053e+00 9.45837082e-01
99450 -2.05800000e+06 3.10200000e+05 2.51530000e+06 3.26470000e+06 5.23210000e+09 2.99198996e+00 8.79552443e-01
99452 -1.41200000e+06 3.93300000e+05 2.24770000e+06 2.68340000e+06 1.45310000e+10 2.86993732e+00 9.92932406e-01
99454 -8.79000000e+05 4.70000000e+05 2.38830000e+06 2.58790000e+06 1.48630000e+10 2.65057307e+00 1.17547230e+00
99467 -2.33600000e+06 1.44000000e+05 2.46660000e+06 3.40020000e+06 3.41710000e+09 3.08002672e+00 8.11655892e-01
99468 -1.94500000e+06 6.16100000e+05 2.53250000e+06 3.25210000e+06 7.89770000e+09 2.83483067e+00 8.92635068e-01
99472 -9.01000000e+05 4.75300000e+05 3.10350000e+06 3.26640000e+06 6.94730000e+09 2.65616831e+00 1.25364795e+00
99475 -1.70000000e+04 5.61400000e+05 2.20660000e+06 2.27690000e+06 2.35620000e+10 1.60106852e+00 1.32165574e+00
99486 -1.44500000e+06 1.11370000e+06 2.37370000e+06 2.99380000e+06 7.58970000e+09 2.48495792e+00 9.15507470e-01
